
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1085/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1081/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1077/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1074/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1073/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1070/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1069/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1064/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1063/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1062/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1057/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1055/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1047/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1045/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1043/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1041/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1039/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1036/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1032/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1027/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1022/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1019/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1014/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1012/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1007/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1001/2397)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1160/2558)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1158/2558)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1112/2558)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1108/2558)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1104/2558)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1102/2558)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1097/2558)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1095/2558)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1095/2558)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1094/2558)
              0   0%    0.00kB/s    0:00:00 (xfr#0, ir-chk=1093/2558)
